 1) database/foo_forum/threads.csv
 2)
 3) contains comma-separated seed data for table:
 4)
 5) 	threads
 6)
 7) in MySQL database:
 8)
 9) 	foo_forum
10)
11) Row definition adheres to the syntax:
12)
13) id,user_id,title,score,created_at<NEWLINE>
21424,2143,Some Interesting Topic Number 21424,621,2016-09-13 21:52:41
21425,2143,Some Interesting Topic Number 21425,135,2016-09-13 21:52:42
21426,2143,Some Interesting Topic Number 21426,985,2016-09-13 21:52:43
21427,2143,Some Interesting Topic Number 21427,67,2016-09-13 21:52:44
21428,2143,Some Interesting Topic Number 21428,946,2016-09-13 21:52:45
21429,2143,Some Interesting Topic Number 21429,264,2016-09-13 21:52:46
21430,2143,Some Interesting Topic Number 21430,127,2016-09-13 21:52:47
21431,2144,Some Interesting Topic Number 21431,584,2016-09-13 21:52:48
21432,2144,Some Interesting Topic Number 21432,255,2016-09-13 21:52:49
21433,2144,Some Interesting Topic Number 21433,549,2016-09-13 21:52:50
21434,2144,Some Interesting Topic Number 21434,-3,2016-09-13 21:52:51
21435,2144,Some Interesting Topic Number 21435,518,2016-09-13 21:52:52
21436,2144,Some Interesting Topic Number 21436,685,2016-09-13 21:52:53
21437,2144,Some Interesting Topic Number 21437,412,2016-09-13 21:52:54
21438,2144,Some Interesting Topic Number 21438,597,2016-09-13 21:52:55
21439,2144,Some Interesting Topic Number 21439,515,2016-09-13 21:52:56
21440,2144,Some Interesting Topic Number 21440,249,2016-09-13 21:52:57
21441,2145,Some Interesting Topic Number 21441,482,2016-09-13 21:52:58
21442,2145,Some Interesting Topic Number 21442,23,2016-09-13 21:52:59
21443,2145,Some Interesting Topic Number 21443,164,2016-09-13 21:53:00
21444,2145,Some Interesting Topic Number 21444,960,2016-09-13 21:53:01
21445,2145,Some Interesting Topic Number 21445,-64,2016-09-13 21:53:02
21446,2145,Some Interesting Topic Number 21446,688,2016-09-13 21:53:03
21447,2145,Some Interesting Topic Number 21447,15,2016-09-13 21:53:04
21448,2145,Some Interesting Topic Number 21448,-53,2016-09-13 21:53:05
21449,2145,Some Interesting Topic Number 21449,681,2016-09-13 21:53:06
21450,2145,Some Interesting Topic Number 21450,557,2016-09-13 21:53:07
21451,2146,Some Interesting Topic Number 21451,188,2016-09-13 21:53:08
21452,2146,Some Interesting Topic Number 21452,-78,2016-09-13 21:53:09
21453,2146,Some Interesting Topic Number 21453,411,2016-09-13 21:53:10
21454,2146,Some Interesting Topic Number 21454,-90,2016-09-13 21:53:11
21455,2146,Some Interesting Topic Number 21455,632,2016-09-13 21:53:12
21456,2146,Some Interesting Topic Number 21456,169,2016-09-13 21:53:13
21457,2146,Some Interesting Topic Number 21457,797,2016-09-13 21:53:14
21458,2146,Some Interesting Topic Number 21458,757,2016-09-13 21:53:15
21459,2146,Some Interesting Topic Number 21459,331,2016-09-13 21:53:16
21460,2146,Some Interesting Topic Number 21460,769,2016-09-13 21:53:17
21461,2147,Some Interesting Topic Number 21461,89,2016-09-13 21:53:18
21462,2147,Some Interesting Topic Number 21462,-60,2016-09-13 21:53:19
21463,2147,Some Interesting Topic Number 21463,463,2016-09-13 21:53:20
21464,2147,Some Interesting Topic Number 21464,194,2016-09-13 21:53:21
21465,2147,Some Interesting Topic Number 21465,440,2016-09-13 21:53:22
21466,2147,Some Interesting Topic Number 21466,809,2016-09-13 21:53:23
21467,2147,Some Interesting Topic Number 21467,-83,2016-09-13 21:53:24
21468,2147,Some Interesting Topic Number 21468,196,2016-09-13 21:53:25
21469,2147,Some Interesting Topic Number 21469,887,2016-09-13 21:53:26
21470,2147,Some Interesting Topic Number 21470,94,2016-09-13 21:53:27
21471,2148,Some Interesting Topic Number 21471,614,2016-09-13 21:53:28
21472,2148,Some Interesting Topic Number 21472,421,2016-09-13 21:53:29
21473,2148,Some Interesting Topic Number 21473,296,2016-09-13 21:53:30
21474,2148,Some Interesting Topic Number 21474,48,2016-09-13 21:53:31
21475,2148,Some Interesting Topic Number 21475,868,2016-09-13 21:53:32
21476,2148,Some Interesting Topic Number 21476,246,2016-09-13 21:53:33
21477,2148,Some Interesting Topic Number 21477,739,2016-09-13 21:53:34
21478,2148,Some Interesting Topic Number 21478,17,2016-09-13 21:53:35
21479,2148,Some Interesting Topic Number 21479,481,2016-09-13 21:53:36
21480,2148,Some Interesting Topic Number 21480,871,2016-09-13 21:53:37
21481,2149,Some Interesting Topic Number 21481,921,2016-09-13 21:53:38
21482,2149,Some Interesting Topic Number 21482,197,2016-09-13 21:53:39
21483,2149,Some Interesting Topic Number 21483,199,2016-09-13 21:53:40
21484,2149,Some Interesting Topic Number 21484,764,2016-09-13 21:53:41
21485,2149,Some Interesting Topic Number 21485,738,2016-09-13 21:53:42
21486,2149,Some Interesting Topic Number 21486,64,2016-09-13 21:53:43
21487,2149,Some Interesting Topic Number 21487,888,2016-09-13 21:53:44
21488,2149,Some Interesting Topic Number 21488,198,2016-09-13 21:53:45
21489,2149,Some Interesting Topic Number 21489,-96,2016-09-13 21:53:46
21490,2149,Some Interesting Topic Number 21490,32,2016-09-13 21:53:47
21491,2150,Some Interesting Topic Number 21491,119,2016-09-13 21:53:48
21492,2150,Some Interesting Topic Number 21492,693,2016-09-13 21:53:49
21493,2150,Some Interesting Topic Number 21493,322,2016-09-13 21:53:50
21494,2150,Some Interesting Topic Number 21494,814,2016-09-13 21:53:51
21495,2150,Some Interesting Topic Number 21495,-30,2016-09-13 21:53:52
21496,2150,Some Interesting Topic Number 21496,47,2016-09-13 21:53:53
21497,2150,Some Interesting Topic Number 21497,506,2016-09-13 21:53:54
21498,2150,Some Interesting Topic Number 21498,397,2016-09-13 21:53:55
21499,2150,Some Interesting Topic Number 21499,994,2016-09-13 21:53:56
21500,2150,Some Interesting Topic Number 21500,575,2016-09-13 21:53:57
21501,2151,Some Interesting Topic Number 21501,436,2016-09-13 21:53:58
21502,2151,Some Interesting Topic Number 21502,524,2016-09-13 21:53:59
21503,2151,Some Interesting Topic Number 21503,271,2016-09-13 21:54:00
21504,2151,Some Interesting Topic Number 21504,-78,2016-09-13 21:54:01
21505,2151,Some Interesting Topic Number 21505,967,2016-09-13 21:54:02
21506,2151,Some Interesting Topic Number 21506,39,2016-09-13 21:54:03
21507,2151,Some Interesting Topic Number 21507,978,2016-09-13 21:54:04
21508,2151,Some Interesting Topic Number 21508,98,2016-09-13 21:54:05
21509,2151,Some Interesting Topic Number 21509,268,2016-09-13 21:54:06
21510,2151,Some Interesting Topic Number 21510,266,2016-09-13 21:54:07
21511,2152,Some Interesting Topic Number 21511,253,2016-09-13 21:54:08
21512,2152,Some Interesting Topic Number 21512,241,2016-09-13 21:54:09
21513,2152,Some Interesting Topic Number 21513,460,2016-09-13 21:54:10
21514,2152,Some Interesting Topic Number 21514,637,2016-09-13 21:54:11
21515,2152,Some Interesting Topic Number 21515,961,2016-09-13 21:54:12
21516,2152,Some Interesting Topic Number 21516,931,2016-09-13 21:54:13
21517,2152,Some Interesting Topic Number 21517,488,2016-09-13 21:54:14
21518,2152,Some Interesting Topic Number 21518,981,2016-09-13 21:54:15
21519,2152,Some Interesting Topic Number 21519,338,2016-09-13 21:54:16
21520,2152,Some Interesting Topic Number 21520,12,2016-09-13 21:54:17
21521,2153,Some Interesting Topic Number 21521,984,2016-09-13 21:54:18
21522,2153,Some Interesting Topic Number 21522,377,2016-09-13 21:54:19
21523,2153,Some Interesting Topic Number 21523,950,2016-09-13 21:54:20
21524,2153,Some Interesting Topic Number 21524,93,2016-09-13 21:54:21
21525,2153,Some Interesting Topic Number 21525,926,2016-09-13 21:54:22
21526,2153,Some Interesting Topic Number 21526,893,2016-09-13 21:54:23
21527,2153,Some Interesting Topic Number 21527,87,2016-09-13 21:54:24
21528,2153,Some Interesting Topic Number 21528,307,2016-09-13 21:54:25
21529,2153,Some Interesting Topic Number 21529,483,2016-09-13 21:54:26
21530,2153,Some Interesting Topic Number 21530,85,2016-09-13 21:54:27
21531,2154,Some Interesting Topic Number 21531,4,2016-09-13 21:54:28
21532,2154,Some Interesting Topic Number 21532,107,2016-09-13 21:54:29
21533,2154,Some Interesting Topic Number 21533,313,2016-09-13 21:54:30
21534,2154,Some Interesting Topic Number 21534,247,2016-09-13 21:54:31
21535,2154,Some Interesting Topic Number 21535,581,2016-09-13 21:54:32
21536,2154,Some Interesting Topic Number 21536,-23,2016-09-13 21:54:33
21537,2154,Some Interesting Topic Number 21537,729,2016-09-13 21:54:34
21538,2154,Some Interesting Topic Number 21538,653,2016-09-13 21:54:35
21539,2154,Some Interesting Topic Number 21539,829,2016-09-13 21:54:36
21540,2154,Some Interesting Topic Number 21540,560,2016-09-13 21:54:37
21541,2155,Some Interesting Topic Number 21541,838,2016-09-13 21:54:38
21542,2155,Some Interesting Topic Number 21542,185,2016-09-13 21:54:39
21543,2155,Some Interesting Topic Number 21543,593,2016-09-13 21:54:40
21544,2155,Some Interesting Topic Number 21544,163,2016-09-13 21:54:41
21545,2155,Some Interesting Topic Number 21545,748,2016-09-13 21:54:42
21546,2155,Some Interesting Topic Number 21546,0,2016-09-13 21:54:43
21547,2155,Some Interesting Topic Number 21547,-46,2016-09-13 21:54:44
21548,2155,Some Interesting Topic Number 21548,274,2016-09-13 21:54:45
21549,2155,Some Interesting Topic Number 21549,977,2016-09-13 21:54:46
21550,2155,Some Interesting Topic Number 21550,886,2016-09-13 21:54:47
21551,2156,Some Interesting Topic Number 21551,54,2016-09-13 21:54:48
21552,2156,Some Interesting Topic Number 21552,147,2016-09-13 21:54:49
21553,2156,Some Interesting Topic Number 21553,-34,2016-09-13 21:54:50
21554,2156,Some Interesting Topic Number 21554,297,2016-09-13 21:54:51
21555,2156,Some Interesting Topic Number 21555,464,2016-09-13 21:54:52
21556,2156,Some Interesting Topic Number 21556,544,2016-09-13 21:54:53
21557,2156,Some Interesting Topic Number 21557,698,2016-09-13 21:54:54
21558,2156,Some Interesting Topic Number 21558,771,2016-09-13 21:54:55
21559,2156,Some Interesting Topic Number 21559,917,2016-09-13 21:54:56
21560,2156,Some Interesting Topic Number 21560,217,2016-09-13 21:54:57
21561,2157,Some Interesting Topic Number 21561,883,2016-09-13 21:54:58
21562,2157,Some Interesting Topic Number 21562,670,2016-09-13 21:54:59
21563,2157,Some Interesting Topic Number 21563,519,2016-09-13 21:55:00
21564,2157,Some Interesting Topic Number 21564,81,2016-09-13 21:55:01
21565,2157,Some Interesting Topic Number 21565,21,2016-09-13 21:55:02
21566,2157,Some Interesting Topic Number 21566,137,2016-09-13 21:55:03
21567,2157,Some Interesting Topic Number 21567,501,2016-09-13 21:55:04
21568,2157,Some Interesting Topic Number 21568,528,2016-09-13 21:55:05
21569,2157,Some Interesting Topic Number 21569,375,2016-09-13 21:55:06
21570,2157,Some Interesting Topic Number 21570,405,2016-09-13 21:55:07
21571,2158,Some Interesting Topic Number 21571,999,2016-09-13 21:55:08
21572,2158,Some Interesting Topic Number 21572,220,2016-09-13 21:55:09
21573,2158,Some Interesting Topic Number 21573,84,2016-09-13 21:55:10
21574,2158,Some Interesting Topic Number 21574,-77,2016-09-13 21:55:11
21575,2158,Some Interesting Topic Number 21575,8,2016-09-13 21:55:12
21576,2158,Some Interesting Topic Number 21576,931,2016-09-13 21:55:13
21577,2158,Some Interesting Topic Number 21577,150,2016-09-13 21:55:14
21578,2158,Some Interesting Topic Number 21578,-10,2016-09-13 21:55:15
21579,2158,Some Interesting Topic Number 21579,567,2016-09-13 21:55:16
21580,2158,Some Interesting Topic Number 21580,83,2016-09-13 21:55:17
21581,2159,Some Interesting Topic Number 21581,530,2016-09-13 21:55:18
21582,2159,Some Interesting Topic Number 21582,75,2016-09-13 21:55:19
21583,2159,Some Interesting Topic Number 21583,901,2016-09-13 21:55:20
21584,2159,Some Interesting Topic Number 21584,914,2016-09-13 21:55:21
21585,2159,Some Interesting Topic Number 21585,830,2016-09-13 21:55:22
21586,2159,Some Interesting Topic Number 21586,780,2016-09-13 21:55:23
21587,2159,Some Interesting Topic Number 21587,379,2016-09-13 21:55:24
21588,2159,Some Interesting Topic Number 21588,657,2016-09-13 21:55:25
21589,2159,Some Interesting Topic Number 21589,482,2016-09-13 21:55:26
21590,2159,Some Interesting Topic Number 21590,623,2016-09-13 21:55:27
21591,2160,Some Interesting Topic Number 21591,974,2016-09-13 21:55:28
21592,2160,Some Interesting Topic Number 21592,104,2016-09-13 21:55:29
21593,2160,Some Interesting Topic Number 21593,74,2016-09-13 21:55:30
21594,2160,Some Interesting Topic Number 21594,789,2016-09-13 21:55:31
21595,2160,Some Interesting Topic Number 21595,-36,2016-09-13 21:55:32
21596,2160,Some Interesting Topic Number 21596,579,2016-09-13 21:55:33
21597,2160,Some Interesting Topic Number 21597,541,2016-09-13 21:55:34
21598,2160,Some Interesting Topic Number 21598,940,2016-09-13 21:55:35
21599,2160,Some Interesting Topic Number 21599,717,2016-09-13 21:55:36
21600,2160,Some Interesting Topic Number 21600,160,2016-09-13 21:55:37
21601,2161,Some Interesting Topic Number 21601,356,2016-09-13 21:55:38
21602,2161,Some Interesting Topic Number 21602,617,2016-09-13 21:55:39
21603,2161,Some Interesting Topic Number 21603,986,2016-09-13 21:55:40
21604,2161,Some Interesting Topic Number 21604,199,2016-09-13 21:55:41
21605,2161,Some Interesting Topic Number 21605,103,2016-09-13 21:55:42
21606,2161,Some Interesting Topic Number 21606,471,2016-09-13 21:55:43
21607,2161,Some Interesting Topic Number 21607,153,2016-09-13 21:55:44
21608,2161,Some Interesting Topic Number 21608,457,2016-09-13 21:55:45
21609,2161,Some Interesting Topic Number 21609,220,2016-09-13 21:55:46
21610,2161,Some Interesting Topic Number 21610,488,2016-09-13 21:55:47
21611,2162,Some Interesting Topic Number 21611,722,2016-09-13 21:55:48
21612,2162,Some Interesting Topic Number 21612,847,2016-09-13 21:55:49
21613,2162,Some Interesting Topic Number 21613,287,2016-09-13 21:55:50
21614,2162,Some Interesting Topic Number 21614,827,2016-09-13 21:55:51
21615,2162,Some Interesting Topic Number 21615,248,2016-09-13 21:55:52
21616,2162,Some Interesting Topic Number 21616,276,2016-09-13 21:55:53
21617,2162,Some Interesting Topic Number 21617,480,2016-09-13 21:55:54
21618,2162,Some Interesting Topic Number 21618,188,2016-09-13 21:55:55
21619,2162,Some Interesting Topic Number 21619,188,2016-09-13 21:55:56
21620,2162,Some Interesting Topic Number 21620,481,2016-09-13 21:55:57
21621,2163,Some Interesting Topic Number 21621,172,2016-09-13 21:55:58
21622,2163,Some Interesting Topic Number 21622,801,2016-09-13 21:55:59
21623,2163,Some Interesting Topic Number 21623,-64,2016-09-13 21:56:00
21624,2163,Some Interesting Topic Number 21624,659,2016-09-13 21:56:01
21625,2163,Some Interesting Topic Number 21625,227,2016-09-13 21:56:02
21626,2163,Some Interesting Topic Number 21626,471,2016-09-13 21:56:03
21627,2163,Some Interesting Topic Number 21627,380,2016-09-13 21:56:04
21628,2163,Some Interesting Topic Number 21628,26,2016-09-13 21:56:05
21629,2163,Some Interesting Topic Number 21629,365,2016-09-13 21:56:06
21630,2163,Some Interesting Topic Number 21630,530,2016-09-13 21:56:07
21631,2164,Some Interesting Topic Number 21631,535,2016-09-13 21:56:08
21632,2164,Some Interesting Topic Number 21632,307,2016-09-13 21:56:09
21633,2164,Some Interesting Topic Number 21633,61,2016-09-13 21:56:10
21634,2164,Some Interesting Topic Number 21634,736,2016-09-13 21:56:11
21635,2164,Some Interesting Topic Number 21635,891,2016-09-13 21:56:12
21636,2164,Some Interesting Topic Number 21636,-28,2016-09-13 21:56:13
21637,2164,Some Interesting Topic Number 21637,446,2016-09-13 21:56:14
21638,2164,Some Interesting Topic Number 21638,374,2016-09-13 21:56:15
21639,2164,Some Interesting Topic Number 21639,483,2016-09-13 21:56:16
21640,2164,Some Interesting Topic Number 21640,708,2016-09-13 21:56:17
21641,2165,Some Interesting Topic Number 21641,946,2016-09-13 21:56:18
21642,2165,Some Interesting Topic Number 21642,485,2016-09-13 21:56:19
21643,2165,Some Interesting Topic Number 21643,762,2016-09-13 21:56:20
21644,2165,Some Interesting Topic Number 21644,380,2016-09-13 21:56:21
21645,2165,Some Interesting Topic Number 21645,845,2016-09-13 21:56:22
21646,2165,Some Interesting Topic Number 21646,55,2016-09-13 21:56:23
21647,2165,Some Interesting Topic Number 21647,774,2016-09-13 21:56:24
21648,2165,Some Interesting Topic Number 21648,519,2016-09-13 21:56:25
21649,2165,Some Interesting Topic Number 21649,748,2016-09-13 21:56:26
21650,2165,Some Interesting Topic Number 21650,399,2016-09-13 21:56:27
21651,2166,Some Interesting Topic Number 21651,224,2016-09-13 21:56:28
21652,2166,Some Interesting Topic Number 21652,422,2016-09-13 21:56:29
21653,2166,Some Interesting Topic Number 21653,409,2016-09-13 21:56:30
21654,2166,Some Interesting Topic Number 21654,564,2016-09-13 21:56:31
21655,2166,Some Interesting Topic Number 21655,829,2016-09-13 21:56:32
21656,2166,Some Interesting Topic Number 21656,669,2016-09-13 21:56:33
21657,2166,Some Interesting Topic Number 21657,43,2016-09-13 21:56:34
21658,2166,Some Interesting Topic Number 21658,636,2016-09-13 21:56:35
21659,2166,Some Interesting Topic Number 21659,20,2016-09-13 21:56:36
21660,2166,Some Interesting Topic Number 21660,666,2016-09-13 21:56:37
21661,2167,Some Interesting Topic Number 21661,906,2016-09-13 21:56:38
21662,2167,Some Interesting Topic Number 21662,627,2016-09-13 21:56:39
21663,2167,Some Interesting Topic Number 21663,-40,2016-09-13 21:56:40
21664,2167,Some Interesting Topic Number 21664,507,2016-09-13 21:56:41
21665,2167,Some Interesting Topic Number 21665,956,2016-09-13 21:56:42
21666,2167,Some Interesting Topic Number 21666,297,2016-09-13 21:56:43
21667,2167,Some Interesting Topic Number 21667,934,2016-09-13 21:56:44
21668,2167,Some Interesting Topic Number 21668,983,2016-09-13 21:56:45
21669,2167,Some Interesting Topic Number 21669,782,2016-09-13 21:56:46
21670,2167,Some Interesting Topic Number 21670,979,2016-09-13 21:56:47
21671,2168,Some Interesting Topic Number 21671,-22,2016-09-13 21:56:48
21672,2168,Some Interesting Topic Number 21672,926,2016-09-13 21:56:49
21673,2168,Some Interesting Topic Number 21673,596,2016-09-13 21:56:50
21674,2168,Some Interesting Topic Number 21674,732,2016-09-13 21:56:51
21675,2168,Some Interesting Topic Number 21675,142,2016-09-13 21:56:52
21676,2168,Some Interesting Topic Number 21676,776,2016-09-13 21:56:53
21677,2168,Some Interesting Topic Number 21677,-26,2016-09-13 21:56:54
21678,2168,Some Interesting Topic Number 21678,875,2016-09-13 21:56:55
21679,2168,Some Interesting Topic Number 21679,38,2016-09-13 21:56:56
21680,2168,Some Interesting Topic Number 21680,610,2016-09-13 21:56:57
21681,2169,Some Interesting Topic Number 21681,370,2016-09-13 21:56:58
21682,2169,Some Interesting Topic Number 21682,700,2016-09-13 21:56:59
21683,2169,Some Interesting Topic Number 21683,745,2016-09-13 21:57:00
21684,2169,Some Interesting Topic Number 21684,630,2016-09-13 21:57:01
21685,2169,Some Interesting Topic Number 21685,162,2016-09-13 21:57:02
21686,2169,Some Interesting Topic Number 21686,971,2016-09-13 21:57:03
21687,2169,Some Interesting Topic Number 21687,945,2016-09-13 21:57:04
21688,2169,Some Interesting Topic Number 21688,1000,2016-09-13 21:57:05
21689,2169,Some Interesting Topic Number 21689,914,2016-09-13 21:57:06
21690,2169,Some Interesting Topic Number 21690,573,2016-09-13 21:57:07
21691,2170,Some Interesting Topic Number 21691,852,2016-09-13 21:57:08
21692,2170,Some Interesting Topic Number 21692,151,2016-09-13 21:57:09
21693,2170,Some Interesting Topic Number 21693,-84,2016-09-13 21:57:10
21694,2170,Some Interesting Topic Number 21694,285,2016-09-13 21:57:11
21695,2170,Some Interesting Topic Number 21695,249,2016-09-13 21:57:12
21696,2170,Some Interesting Topic Number 21696,72,2016-09-13 21:57:13
21697,2170,Some Interesting Topic Number 21697,38,2016-09-13 21:57:14
21698,2170,Some Interesting Topic Number 21698,253,2016-09-13 21:57:15
21699,2170,Some Interesting Topic Number 21699,654,2016-09-13 21:57:16
21700,2170,Some Interesting Topic Number 21700,915,2016-09-13 21:57:17
21701,2171,Some Interesting Topic Number 21701,21,2016-09-13 21:57:18
21702,2171,Some Interesting Topic Number 21702,-67,2016-09-13 21:57:19
21703,2171,Some Interesting Topic Number 21703,32,2016-09-13 21:57:20
21704,2171,Some Interesting Topic Number 21704,608,2016-09-13 21:57:21
21705,2171,Some Interesting Topic Number 21705,159,2016-09-13 21:57:22
21706,2171,Some Interesting Topic Number 21706,437,2016-09-13 21:57:23
21707,2171,Some Interesting Topic Number 21707,451,2016-09-13 21:57:24
21708,2171,Some Interesting Topic Number 21708,707,2016-09-13 21:57:25
21709,2171,Some Interesting Topic Number 21709,136,2016-09-13 21:57:26
21710,2171,Some Interesting Topic Number 21710,794,2016-09-13 21:57:27
21711,2172,Some Interesting Topic Number 21711,321,2016-09-13 21:57:28
21712,2172,Some Interesting Topic Number 21712,76,2016-09-13 21:57:29
21713,2172,Some Interesting Topic Number 21713,51,2016-09-13 21:57:30
21714,2172,Some Interesting Topic Number 21714,564,2016-09-13 21:57:31
21715,2172,Some Interesting Topic Number 21715,715,2016-09-13 21:57:32
21716,2172,Some Interesting Topic Number 21716,797,2016-09-13 21:57:33
21717,2172,Some Interesting Topic Number 21717,503,2016-09-13 21:57:34
21718,2172,Some Interesting Topic Number 21718,277,2016-09-13 21:57:35
21719,2172,Some Interesting Topic Number 21719,941,2016-09-13 21:57:36
21720,2172,Some Interesting Topic Number 21720,-16,2016-09-13 21:57:37
21721,2173,Some Interesting Topic Number 21721,86,2016-09-13 21:57:38
21722,2173,Some Interesting Topic Number 21722,617,2016-09-13 21:57:39
21723,2173,Some Interesting Topic Number 21723,314,2016-09-13 21:57:40
21724,2173,Some Interesting Topic Number 21724,561,2016-09-13 21:57:41
21725,2173,Some Interesting Topic Number 21725,276,2016-09-13 21:57:42
21726,2173,Some Interesting Topic Number 21726,670,2016-09-13 21:57:43
21727,2173,Some Interesting Topic Number 21727,-90,2016-09-13 21:57:44
21728,2173,Some Interesting Topic Number 21728,165,2016-09-13 21:57:45
21729,2173,Some Interesting Topic Number 21729,768,2016-09-13 21:57:46
21730,2173,Some Interesting Topic Number 21730,326,2016-09-13 21:57:47
21731,2174,Some Interesting Topic Number 21731,816,2016-09-13 21:57:48
21732,2174,Some Interesting Topic Number 21732,480,2016-09-13 21:57:49
21733,2174,Some Interesting Topic Number 21733,314,2016-09-13 21:57:50
21734,2174,Some Interesting Topic Number 21734,673,2016-09-13 21:57:51
21735,2174,Some Interesting Topic Number 21735,669,2016-09-13 21:57:52
21736,2174,Some Interesting Topic Number 21736,319,2016-09-13 21:57:53
21737,2174,Some Interesting Topic Number 21737,150,2016-09-13 21:57:54
21738,2174,Some Interesting Topic Number 21738,834,2016-09-13 21:57:55
21739,2174,Some Interesting Topic Number 21739,803,2016-09-13 21:57:56
21740,2174,Some Interesting Topic Number 21740,593,2016-09-13 21:57:57
21741,2175,Some Interesting Topic Number 21741,169,2016-09-13 21:57:58
21742,2175,Some Interesting Topic Number 21742,-10,2016-09-13 21:57:59
21743,2175,Some Interesting Topic Number 21743,483,2016-09-13 21:58:00
21744,2175,Some Interesting Topic Number 21744,270,2016-09-13 21:58:01
21745,2175,Some Interesting Topic Number 21745,824,2016-09-13 21:58:02
21746,2175,Some Interesting Topic Number 21746,116,2016-09-13 21:58:03
21747,2175,Some Interesting Topic Number 21747,-77,2016-09-13 21:58:04
21748,2175,Some Interesting Topic Number 21748,180,2016-09-13 21:58:05
21749,2175,Some Interesting Topic Number 21749,174,2016-09-13 21:58:06
21750,2175,Some Interesting Topic Number 21750,667,2016-09-13 21:58:07
21751,2176,Some Interesting Topic Number 21751,823,2016-09-13 21:58:08
21752,2176,Some Interesting Topic Number 21752,758,2016-09-13 21:58:09
21753,2176,Some Interesting Topic Number 21753,285,2016-09-13 21:58:10
21754,2176,Some Interesting Topic Number 21754,70,2016-09-13 21:58:11
21755,2176,Some Interesting Topic Number 21755,751,2016-09-13 21:58:12
21756,2176,Some Interesting Topic Number 21756,612,2016-09-13 21:58:13
21757,2176,Some Interesting Topic Number 21757,139,2016-09-13 21:58:14
21758,2176,Some Interesting Topic Number 21758,261,2016-09-13 21:58:15
21759,2176,Some Interesting Topic Number 21759,752,2016-09-13 21:58:16
21760,2176,Some Interesting Topic Number 21760,274,2016-09-13 21:58:17
21761,2177,Some Interesting Topic Number 21761,679,2016-09-13 21:58:18
21762,2177,Some Interesting Topic Number 21762,507,2016-09-13 21:58:19
21763,2177,Some Interesting Topic Number 21763,449,2016-09-13 21:58:20
21764,2177,Some Interesting Topic Number 21764,901,2016-09-13 21:58:21
21765,2177,Some Interesting Topic Number 21765,-39,2016-09-13 21:58:22
21766,2177,Some Interesting Topic Number 21766,987,2016-09-13 21:58:23
21767,2177,Some Interesting Topic Number 21767,471,2016-09-13 21:58:24
21768,2177,Some Interesting Topic Number 21768,95,2016-09-13 21:58:25
21769,2177,Some Interesting Topic Number 21769,935,2016-09-13 21:58:26
21770,2177,Some Interesting Topic Number 21770,27,2016-09-13 21:58:27
21771,2178,Some Interesting Topic Number 21771,323,2016-09-13 21:58:28
21772,2178,Some Interesting Topic Number 21772,824,2016-09-13 21:58:29
21773,2178,Some Interesting Topic Number 21773,500,2016-09-13 21:58:30
21774,2178,Some Interesting Topic Number 21774,581,2016-09-13 21:58:31
21775,2178,Some Interesting Topic Number 21775,815,2016-09-13 21:58:32
21776,2178,Some Interesting Topic Number 21776,490,2016-09-13 21:58:33
21777,2178,Some Interesting Topic Number 21777,578,2016-09-13 21:58:34
21778,2178,Some Interesting Topic Number 21778,76,2016-09-13 21:58:35
21779,2178,Some Interesting Topic Number 21779,989,2016-09-13 21:58:36
21780,2178,Some Interesting Topic Number 21780,155,2016-09-13 21:58:37
21781,2179,Some Interesting Topic Number 21781,370,2016-09-13 21:58:38
21782,2179,Some Interesting Topic Number 21782,870,2016-09-13 21:58:39
21783,2179,Some Interesting Topic Number 21783,138,2016-09-13 21:58:40
21784,2179,Some Interesting Topic Number 21784,848,2016-09-13 21:58:41
21785,2179,Some Interesting Topic Number 21785,189,2016-09-13 21:58:42
21786,2179,Some Interesting Topic Number 21786,241,2016-09-13 21:58:43
21787,2179,Some Interesting Topic Number 21787,432,2016-09-13 21:58:44
21788,2179,Some Interesting Topic Number 21788,558,2016-09-13 21:58:45
21789,2179,Some Interesting Topic Number 21789,581,2016-09-13 21:58:46
21790,2179,Some Interesting Topic Number 21790,742,2016-09-13 21:58:47
21791,2180,Some Interesting Topic Number 21791,127,2016-09-13 21:58:48
21792,2180,Some Interesting Topic Number 21792,19,2016-09-13 21:58:49
21793,2180,Some Interesting Topic Number 21793,321,2016-09-13 21:58:50
21794,2180,Some Interesting Topic Number 21794,483,2016-09-13 21:58:51
21795,2180,Some Interesting Topic Number 21795,749,2016-09-13 21:58:52
21796,2180,Some Interesting Topic Number 21796,464,2016-09-13 21:58:53
21797,2180,Some Interesting Topic Number 21797,38,2016-09-13 21:58:54
21798,2180,Some Interesting Topic Number 21798,530,2016-09-13 21:58:55
21799,2180,Some Interesting Topic Number 21799,894,2016-09-13 21:58:56
21800,2180,Some Interesting Topic Number 21800,768,2016-09-13 21:58:57
21801,2181,Some Interesting Topic Number 21801,251,2016-09-13 21:58:58
21802,2181,Some Interesting Topic Number 21802,-80,2016-09-13 21:58:59
21803,2181,Some Interesting Topic Number 21803,770,2016-09-13 21:59:00
21804,2181,Some Interesting Topic Number 21804,1000,2016-09-13 21:59:01
21805,2181,Some Interesting Topic Number 21805,48,2016-09-13 21:59:02
21806,2181,Some Interesting Topic Number 21806,536,2016-09-13 21:59:03
21807,2181,Some Interesting Topic Number 21807,996,2016-09-13 21:59:04
