 1) database/db1/tbl1.csv
 2)
 3) contains comma-separated seed data for table:
 4)
 5) 	tbl1
 6)
 7) in MySQL database:
 8)
 9) 	db1
10)
11) Row definition adheres to the syntax:
12)
13) id,col1<NEWLINE>
46122,col146122
46123,col146123
46124,col146124
46125,col146125
46126,col146126
46127,col146127
46128,col146128
46129,col146129
46130,col146130
46131,col146131
46132,col146132
46133,col146133
46134,col146134
46135,col146135
46136,col146136
46137,col146137
46138,col146138
46139,col146139
46140,col146140
46141,col146141
46142,col146142
46143,col146143
46144,col146144
46145,col146145
46146,col146146
46147,col146147
46148,col146148
46149,col146149
46150,col146150
46151,col146151
46152,col146152
46153,col146153
46154,col146154
46155,col146155
46156,col146156
46157,col146157
46158,col146158
46159,col146159
46160,col146160
46161,col146161
46162,col146162
46163,col146163
46164,col146164
46165,col146165
46166,col146166
46167,col146167
46168,col146168
46169,col146169
46170,col146170
46171,col146171
46172,col146172
46173,col146173
46174,col146174
46175,col146175
46176,col146176
46177,col146177
46178,col146178
46179,col146179
46180,col146180
46181,col146181
46182,col146182
46183,col146183
46184,col146184
46185,col146185
46186,col146186
46187,col146187
46188,col146188
46189,col146189
46190,col146190
46191,col146191
46192,col146192
46193,col146193
46194,col146194
46195,col146195
46196,col146196
46197,col146197
46198,col146198
46199,col146199
46200,col146200
46201,col146201
46202,col146202
46203,col146203
46204,col146204
46205,col146205
46206,col146206
46207,col146207
46208,col146208
46209,col146209
46210,col146210
46211,col146211
46212,col146212
46213,col146213
46214,col146214
46215,col146215
46216,col146216
46217,col146217
46218,col146218
46219,col146219
46220,col146220
46221,col146221
46222,col146222
46223,col146223
46224,col146224
46225,col146225
46226,col146226
46227,col146227
46228,col146228
46229,col146229
46230,col146230
46231,col146231
46232,col146232
46233,col146233
46234,col146234
46235,col146235
46236,col146236
46237,col146237
46238,col146238
46239,col146239
46240,col146240
46241,col146241
46242,col146242
46243,col146243
46244,col146244
46245,col146245
46246,col146246
46247,col146247
46248,col146248
46249,col146249
46250,col146250
46251,col146251
46252,col146252
46253,col146253
46254,col146254
46255,col146255
46256,col146256
46257,col146257
46258,col146258
46259,col146259
46260,col146260
46261,col146261
46262,col146262
46263,col146263
46264,col146264
46265,col146265
46266,col146266
46267,col146267
46268,col146268
46269,col146269
46270,col146270
46271,col146271
46272,col146272
46273,col146273
46274,col146274
46275,col146275
46276,col146276
46277,col146277
46278,col146278
46279,col146279
46280,col146280
46281,col146281
46282,col146282
46283,col146283
46284,col146284
46285,col146285
46286,col146286
46287,col146287
46288,col146288
46289,col146289
46290,col146290
46291,col146291
46292,col146292
46293,col146293
46294,col146294
46295,col146295
46296,col146296
46297,col146297
46298,col146298
46299,col146299
46300,col146300
46301,col146301
46302,col146302
46303,col146303
46304,col146304
46305,col146305
46306,col146306
46307,col146307
46308,col146308
46309,col146309
46310,col146310
46311,col146311
46312,col146312
46313,col146313
46314,col146314
46315,col146315
46316,col146316
46317,col146317
46318,col146318
46319,col146319
46320,col146320
46321,col146321
46322,col146322
46323,col146323
46324,col146324
46325,col146325
46326,col146326
46327,col146327
46328,col146328
46329,col146329
46330,col146330
46331,col146331
46332,col146332
46333,col146333
46334,col146334
46335,col146335
46336,col146336
46337,col146337
46338,col146338
46339,col146339
46340,col146340
46341,col146341
46342,col146342
46343,col146343
46344,col146344
46345,col146345
46346,col146346
46347,col146347
46348,col146348
46349,col146349
46350,col146350
46351,col146351
46352,col146352
46353,col146353
46354,col146354
46355,col146355
46356,col146356
46357,col146357
46358,col146358
46359,col146359
46360,col146360
46361,col146361
46362,col146362
46363,col146363
46364,col146364
46365,col146365
46366,col146366
46367,col146367
46368,col146368
46369,col146369
46370,col146370
46371,col146371
46372,col146372
46373,col146373
46374,col146374
46375,col146375
46376,col146376
46377,col146377
46378,col146378
46379,col146379
46380,col146380
46381,col146381
46382,col146382
46383,col146383
46384,col146384
46385,col146385
46386,col146386
46387,col146387
46388,col146388
46389,col146389
46390,col146390
46391,col146391
46392,col146392
46393,col146393
46394,col146394
46395,col146395
46396,col146396
46397,col146397
46398,col146398
46399,col146399
46400,col146400
46401,col146401
46402,col146402
46403,col146403
46404,col146404
46405,col146405
46406,col146406
46407,col146407
46408,col146408
46409,col146409
46410,col146410
46411,col146411
46412,col146412
46413,col146413
46414,col146414
46415,col146415
46416,col146416
46417,col146417
46418,col146418
46419,col146419
46420,col146420
46421,col146421
46422,col146422
46423,col146423
46424,col146424
46425,col146425
46426,col146426
46427,col146427
46428,col146428
46429,col146429
46430,col146430
46431,col146431
46432,col146432
46433,col146433
46434,col146434
46435,col146435
46436,col146436
46437,col146437
46438,col146438
46439,col146439
46440,col146440
46441,col146441
46442,col146442
46443,col146443
46444,col146444
46445,col146445
46446,col146446
46447,col146447
46448,col146448
46449,col146449
46450,col146450
46451,col146451
46452,col146452
46453,col146453
46454,col146454
46455,col146455
46456,col146456
46457,col146457
46458,col146458
46459,col146459
46460,col146460
46461,col146461
46462,col146462
46463,col146463
46464,col146464
46465,col146465
46466,col146466
46467,col146467
46468,col146468
46469,col146469
46470,col146470
46471,col146471
46472,col146472
46473,col146473
46474,col146474
46475,col146475
46476,col146476
46477,col146477
46478,col146478
46479,col146479
46480,col146480
46481,col146481
46482,col146482
46483,col146483
46484,col146484
46485,col146485
46486,col146486
46487,col146487
46488,col146488
46489,col146489
46490,col146490
46491,col146491
46492,col146492
46493,col146493
46494,col146494
46495,col146495
46496,col146496
46497,col146497
46498,col146498
46499,col146499
46500,col146500
46501,col146501
46502,col146502
46503,col146503
46504,col146504
46505,col146505
46506,col146506
46507,col146507
46508,col146508
46509,col146509
46510,col146510
46511,col146511
46512,col146512
46513,col146513
46514,col146514
46515,col146515
46516,col146516
46517,col146517
46518,col146518
46519,col146519
46520,col146520
46521,col146521
46522,col146522
46523,col146523
46524,col146524
46525,col146525
46526,col146526
46527,col146527
46528,col146528
46529,col146529
46530,col146530
46531,col146531
46532,col146532
46533,col146533
46534,col146534
46535,col146535
46536,col146536
46537,col146537
46538,col146538
46539,col146539
46540,col146540
46541,col146541
46542,col146542
46543,col146543
46544,col146544
46545,col146545
46546,col146546
46547,col146547
46548,col146548
46549,col146549
46550,col146550
46551,col146551
46552,col146552
46553,col146553
46554,col146554
46555,col146555
46556,col146556
46557,col146557
46558,col146558
46559,col146559
46560,col146560
46561,col146561
46562,col146562
46563,col146563
46564,col146564
46565,col146565
46566,col146566
46567,col146567
46568,col146568
46569,col146569
46570,col146570
46571,col146571
46572,col146572
46573,col146573
46574,col146574
46575,col146575
46576,col146576
46577,col146577
46578,col146578
46579,col146579
46580,col146580
46581,col146581
46582,col146582
46583,col146583
46584,col146584
46585,col146585
46586,col146586
46587,col146587
46588,col146588
46589,col146589
46590,col146590
46591,col146591
46592,col146592
46593,col146593
46594,col146594
46595,col146595
46596,col146596
46597,col146597
46598,col146598
46599,col146599
46600,col146600
46601,col146601
46602,col146602
46603,col146603
46604,col146604
46605,col146605
46606,col146606
46607,col146607
46608,col146608
46609,col146609
46610,col146610
46611,col146611
46612,col146612
46613,col146613
46614,col146614
46615,col146615
46616,col146616
46617,col146617
46618,col146618
46619,col146619
46620,col146620
46621,col146621
46622,col146622
46623,col146623
46624,col146624
46625,col146625
46626,col146626
46627,col146627
46628,col146628
46629,col146629
46630,col146630
46631,col146631
46632,col146632
46633,col146633
46634,col146634
46635,col146635
46636,col146636
46637,col146637
46638,col146638
46639,col146639
46640,col146640
46641,col146641
46642,col146642
46643,col146643
46644,col146644
46645,col146645
46646,col146646
46647,col146647
46648,col146648
46649,col146649
46650,col146650
46651,col146651
46652,col146652
46653,col146653
46654,col146654
46655,col146655
46656,col146656
46657,col146657
46658,col146658
46659,col146659
46660,col146660
46661,col146661
46662,col146662
46663,col146663
46664,col146664
46665,col146665
46666,col146666
46667,col146667
46668,col146668
46669,col146669
46670,col146670
46671,col146671
46672,col146672
46673,col146673
46674,col146674
46675,col146675
46676,col146676
46677,col146677
46678,col146678
46679,col146679
46680,col146680
46681,col146681
46682,col146682
46683,col146683
46684,col146684
46685,col146685
46686,col146686
46687,col146687
46688,col146688
46689,col146689
46690,col146690
46691,col146691
46692,col146692
46693,col146693
46694,col146694
46695,col146695
46696,col146696
46697,col146697
46698,col146698
46699,col146699
46700,col146700
46701,col146701
46702,col146702
46703,col146703
46704,col146704
46705,col146705
46706,col146706
46707,col146707
46708,col146708
46709,col146709
46710,col146710
46711,col146711
46712,col146712
46713,col146713
46714,col146714
46715,col146715
46716,col146716
46717,col146717
46718,col146718
46719,col146719
46720,col146720
46721,col146721
46722,col146722
46723,col146723
46724,col146724
46725,col146725
46726,col146726
46727,col146727
46728,col146728
46729,col146729
46730,col146730
46731,col146731
46732,col146732
46733,col146733
46734,col146734
46735,col146735
46736,col146736
46737,col146737
46738,col146738
46739,col146739
46740,col146740
46741,col146741
46742,col146742
46743,col146743
46744,col146744
46745,col146745
46746,col146746
46747,col146747
46748,col146748
46749,col146749
46750,col146750
46751,col146751
46752,col146752
46753,col146753
46754,col146754
46755,col146755
46756,col146756
46757,col146757
46758,col146758
46759,col146759
46760,col146760
46761,col146761
46762,col146762
46763,col146763
46764,col146764
46765,col146765
46766,col146766
46767,col146767
46768,col146768
46769,col146769
46770,col146770
46771,col146771
46772,col146772
46773,col146773
46774,col146774
46775,col146775
46776,col146776
46777,col146777
46778,col146778
46779,col146779
46780,col146780
46781,col146781
46782,col146782
46783,col146783
46784,col146784
46785,col146785
46786,col146786
46787,col146787
46788,col146788
46789,col146789
46790,col146790
46791,col146791
46792,col146792
46793,col146793
46794,col146794
46795,col146795
46796,col146796
46797,col146797
46798,col146798
46799,col146799
46800,col146800
46801,col146801
46802,col146802
46803,col146803
46804,col146804
46805,col146805
46806,col146806
46807,col146807
46808,col146808
46809,col146809
46810,col146810
46811,col146811
46812,col146812
46813,col146813
46814,col146814
46815,col146815
46816,col146816
46817,col146817
46818,col146818
46819,col146819
46820,col146820
46821,col146821
46822,col146822
46823,col146823
46824,col146824
46825,col146825
46826,col146826
46827,col146827
46828,col146828
46829,col146829
46830,col146830
46831,col146831
46832,col146832
46833,col146833
46834,col146834
46835,col146835
46836,col146836
46837,col146837
46838,col146838
46839,col146839
46840,col146840
46841,col146841
46842,col146842
46843,col146843
46844,col146844
46845,col146845
46846,col146846
46847,col146847
46848,col146848
46849,col146849
46850,col146850
46851,col146851
46852,col146852
46853,col146853
46854,col146854
46855,col146855
46856,col146856
46857,col146857
46858,col146858
46859,col146859
46860,col146860
46861,col146861
46862,col146862
46863,col146863
46864,col146864
46865,col146865
46866,col146866
46867,col146867
46868,col146868
46869,col146869
46870,col146870
46871,col146871
46872,col146872
46873,col146873
46874,col146874
46875,col146875
46876,col146876
46877,col146877
46878,col146878
46879,col146879
46880,col146880
46881,col146881
46882,col146882
46883,col146883
46884,col146884
46885,col146885
46886,col146886
46887,col146887
46888,col146888
46889,col146889
46890,col146890
46891,col146891
46892,col146892
46893,col146893
46894,col146894
46895,col146895
46896,col146896
46897,col146897
46898,col146898
46899,col146899
46900,col146900
46901,col146901
46902,col146902
46903,col146903
46904,col146904
46905,col146905
46906,col146906
46907,col146907
46908,col146908
46909,col146909
46910,col146910
46911,col146911
46912,col146912
46913,col146913
46914,col146914
46915,col146915
46916,col146916
46917,col146917
46918,col146918
46919,col146919
46920,col146920
46921,col146921
46922,col146922
46923,col146923
46924,col146924
46925,col146925
46926,col146926
46927,col146927
46928,col146928
46929,col146929
46930,col146930
46931,col146931
46932,col146932
46933,col146933
46934,col146934
46935,col146935
46936,col146936
46937,col146937
46938,col146938
46939,col146939
46940,col146940
46941,col146941
46942,col146942
46943,col146943
46944,col146944
46945,col146945
46946,col146946
46947,col146947
46948,col146948
46949,col146949
46950,col146950
46951,col146951
46952,col146952
46953,col146953
46954,col146954
46955,col146955
46956,col146956
46957,col146957
46958,col146958
46959,col146959
46960,col146960
46961,col146961
46962,col146962
46963,col146963
46964,col146964
46965,col146965
46966,col146966
46967,col146967
46968,col146968
46969,col146969
46970,col146970
46971,col146971
46972,col146972
46973,col146973
46974,col146974
46975,col146975
46976,col146976
46977,col146977
46978,col146978
46979,col146979
46980,col146980
46981,col146981
46982,col146982
46983,col146983
46984,col146984
46985,col146985
46986,col146986
46987,col146987
46988,col146988
46989,col146989
46990,col146990
46991,col146991
46992,col146992
46993,col146993
46994,col146994
46995,col146995
46996,col146996
46997,col146997
46998,col146998
46999,col146999
47000,col147000
47001,col147001
47002,col147002
47003,col147003
47004,col147004
47005,col147005
47006,col147006
47007,col147007
47008,col147008
47009,col147009
47010,col147010
47011,col147011
47012,col147012
47013,col147013
47014,col147014
47015,col147015
47016,col147016
47017,col147017
47018,col147018
47019,col147019
47020,col147020
47021,col147021
47022,col147022
47023,col147023
47024,col147024
47025,col147025
47026,col147026
47027,col147027
47028,col147028
47029,col147029
47030,col147030
47031,col147031
47032,col147032
47033,col147033
47034,col147034
47035,col147035
47036,col147036
47037,col147037
47038,col147038
47039,col147039
47040,col147040
47041,col147041
47042,col147042
47043,col147043
47044,col147044
47045,col147045
47046,col147046
47047,col147047
47048,col147048
47049,col147049
47050,col147050
47051,col147051
47052,col147052
47053,col147053
47054,col147054
47055,col147055
47056,col147056
47057,col147057
47058,col147058
47059,col147059
47060,col147060
47061,col147061
47062,col147062
47063,col147063
47064,col147064
47065,col147065
47066,col147066
47067,col147067
47068,col147068
47069,col147069
47070,col147070
47071,col147071
47072,col147072
47073,col147073
47074,col147074
47075,col147075
47076,col147076
47077,col147077
47078,col147078
47079,col147079
47080,col147080
47081,col147081
47082,col147082
47083,col147083
47084,col147084
47085,col147085
47086,col147086
47087,col147087
47088,col147088
47089,col147089
47090,col147090
47091,col147091
47092,col147092
47093,col147093
47094,col147094
47095,col147095
47096,col147096
47097,col147097
47098,col147098
47099,col147099
47100,col147100
47101,col147101
47102,col147102
47103,col147103
47104,col147104
47105,col147105
47106,col147106
47107,col147107
47108,col147108
47109,col147109
47110,col147110
47111,col147111
47112,col147112
47113,col147113
47114,col147114
47115,col147115
47116,col147116
47117,col147117
47118,col147118
47119,col147119
47120,col147120
47121,col147121
47122,col147122
47123,col147123
47124,col147124
47125,col147125
47126,col147126
47127,col147127
47128,col147128
47129,col147129
47130,col147130
47131,col147131
47132,col147132
47133,col147133
47134,col147134
47135,col147135
47136,col147136
47137,col147137
47138,col147138
47139,col147139
47140,col147140
47141,col147141
47142,col147142
47143,col147143
47144,col147144
47145,col147145
47146,col147146
47147,col147147
47148,col147148
47149,col147149
47150,col147150
47151,col147151
47152,col147152
47153,col147153
47154,col147154
47155,col147155
47156,col147156
47157,col147157
47158,col147158
47159,col147159
47160,col147160
47161,col147161
47162,col147162
47163,col147163
47164,col147164
47165,col147165
47166,col147166
47167,col147167
47168,col147168
47169,col147169
47170,col147170
47171,col147171
47172,col147172
47173,col147173
47174,col147174
47175,col147175
47176,col147176
47177,col147177
47178,col147178
47179,col147179
47180,col147180
47181,col147181
47182,col147182
47183,col147183
47184,col147184
47185,col147185
47186,col147186
47187,col147187
47188,col147188
47189,col147189
47190,col147190
47191,col147191
47192,col147192
47193,col147193
47194,col147194
47195,col147195
47196,col147196
47197,col147197
47198,col147198
47199,col147199
47200,col147200
47201,col147201
47202,col147202
47203,col147203
47204,col147204
47205,col147205
47206,col147206
47207,col147207
47208,col147208
47209,col147209
47210,col147210
47211,col147211
47212,col147212
47213,col147213
47214,col147214
47215,col147215
47216,col147216
47217,col147217
47218,col147218
47219,col147219
47220,col147220
47221,col147221
47222,col147222
47223,col147223
47224,col147224
47225,col147225
47226,col147226
47227,col147227
47228,col147228
47229,col147229
47230,col147230
47231,col147231
47232,col147232
47233,col147233
47234,col147234
47235,col147235
47236,col147236
47237,col147237
47238,col147238
47239,col147239
47240,col147240
47241,col147241
47242,col147242
47243,col147243
47244,col147244
47245,col147245
47246,col147246
47247,col147247
47248,col147248
47249,col147249
47250,col147250
47251,col147251
47252,col147252
47253,col147253
47254,col147254
47255,col147255
47256,col147256
47257,col147257
47258,col147258
47259,col147259
47260,col147260
47261,col147261
47262,col147262
47263,col147263
47264,col147264
47265,col147265
47266,col147266
47267,col147267
47268,col147268
47269,col147269
47270,col147270
47271,col147271
47272,col147272
47273,col147273
47274,col147274
47275,col147275
47276,col147276
47277,col147277
47278,col147278
47279,col147279
47280,col147280
47281,col147281
47282,col147282
47283,col147283
47284,col147284
47285,col147285
47286,col147286
47287,col147287
47288,col147288
47289,col147289
47290,col147290
47291,col147291
47292,col147292
47293,col147293
47294,col147294
47295,col147295
47296,col147296
47297,col147297
47298,col147298
47299,col147299
47300,col147300
47301,col147301
47302,col147302
47303,col147303
47304,col147304
47305,col147305
47306,col147306
47307,col147307
47308,col147308
47309,col147309
47310,col147310
47311,col147311
47312,col147312
47313,col147313
47314,col147314
47315,col147315
47316,col147316
47317,col147317
47318,col147318
47319,col147319
47320,col147320
47321,col147321
47322,col147322
47323,col147323
47324,col147324
47325,col147325
47326,col147326
47327,col147327
47328,col147328
47329,col147329
47330,col147330
47331,col147331
47332,col147332
47333,col147333
47334,col147334
47335,col147335
47336,col147336
47337,col147337
47338,col147338
47339,col147339
47340,col147340
47341,col147341
47342,col147342
47343,col147343
47344,col147344
47345,col147345
47346,col147346
47347,col147347
47348,col147348
47349,col147349
47350,col147350
47351,col147351
47352,col147352
47353,col147353
47354,col147354
47355,col147355
47356,col147356
47357,col147357
47358,col147358
47359,col147359
47360,col147360
47361,col147361
47362,col147362
47363,col147363
47364,col147364
47365,col147365
47366,col147366
47367,col147367
47368,col147368
47369,col147369
47370,col147370
47371,col147371
47372,col147372
47373,col147373
47374,col147374
47375,col147375
47376,col147376
47377,col147377
47378,col147378
47379,col147379
47380,col147380
47381,col147381
47382,col147382
47383,col147383
47384,col147384
47385,col147385
47386,col147386
47387,col147387
47388,col147388
47389,col147389
47390,col147390
47391,col147391
47392,col147392
47393,col147393
47394,col147394
47395,col147395
47396,col147396
47397,col147397
47398,col147398
47399,col147399
47400,col147400
47401,col147401
47402,col147402
47403,col147403
47404,col147404
47405,col147405
47406,col147406
47407,col147407
47408,col147408
47409,col147409
47410,col147410
47411,col147411
47412,col147412
47413,col147413
47414,col147414
47415,col147415
47416,col147416
47417,col147417
47418,col147418
47419,col147419
47420,col147420
47421,col147421
47422,col147422
47423,col147423
47424,col147424
47425,col147425
47426,col147426
47427,col147427
47428,col147428
47429,col147429
47430,col147430
47431,col147431
47432,col147432
47433,col147433
47434,col147434
47435,col147435
47436,col147436
47437,col147437
47438,col147438
47439,col147439
47440,col147440
47441,col147441
47442,col147442
47443,col147443
47444,col147444
47445,col147445
47446,col147446
47447,col147447
47448,col147448
47449,col147449
47450,col147450
47451,col147451
47452,col147452
47453,col147453
47454,col147454
47455,col147455
47456,col147456
47457,col147457
47458,col147458
47459,col147459
47460,col147460
47461,col147461
47462,col147462
47463,col147463
47464,col147464
47465,col147465
47466,col147466
47467,col147467
47468,col147468
47469,col147469
47470,col147470
47471,col147471
47472,col147472
47473,col147473
47474,col147474
47475,col147475
47476,col147476
47477,col147477
47478,col147478
47479,col147479
47480,col147480
47481,col147481
47482,col147482
47483,col147483
47484,col147484
47485,col147485
47486,col147486
47487,col147487
47488,col147488
47489,col147489
47490,col147490
47491,col147491
47492,col147492
47493,col147493
47494,col147494
47495,col147495
47496,col147496
47497,col147497
47498,col147498
47499,col147499
47500,col147500
47501,col147501
47502,col147502
47503,col147503
47504,col147504
47505,col147505
47506,col147506
47507,col147507
47508,col147508
47509,col147509
47510,col147510
47511,col147511
47512,col147512
47513,col147513
47514,col147514
47515,col147515
47516,col147516
47517,col147517
47518,col147518
47519,col147519
47520,col147520
47521,col147521
47522,col147522
47523,col147523
47524,col147524
47525,col147525
47526,col147526
47527,col147527
47528,col147528
47529,col147529
47530,col147530
47531,col147531
47532,col147532
47533,col147533
47534,col147534
47535,col147535
47536,col147536
47537,col147537
47538,col147538
47539,col147539
47540,col147540
47541,col147541
47542,col147542
47543,col147543
47544,col147544
47545,col147545
47546,col147546
47547,col147547
47548,col147548
47549,col147549
47550,col147550
47551,col147551
47552,col147552
47553,col147553
47554,col147554
47555,col147555
47556,col147556
47557,col147557
47558,col147558
47559,col147559
47560,col147560
47561,col147561
47562,col147562
47563,col147563
47564,col147564
47565,col147565
47566,col147566
47567,col147567
47568,col147568
47569,col147569
47570,col147570
47571,col147571
47572,col147572
47573,col147573
47574,col147574
47575,col147575
47576,col147576
47577,col147577
47578,col147578
47579,col147579
47580,col147580
47581,col147581
47582,col147582
47583,col147583
47584,col147584
47585,col147585
47586,col147586
47587,col147587
47588,col147588
47589,col147589
47590,col147590
47591,col147591
47592,col147592
47593,col147593
47594,col147594
47595,col147595
47596,col147596
47597,col147597
47598,col147598
47599,col147599
47600,col147600
47601,col147601
47602,col147602
47603,col147603
47604,col147604
47605,col147605
47606,col147606
47607,col147607
47608,col147608
47609,col147609
47610,col147610
47611,col147611
47612,col147612
47613,col147613
47614,col147614
47615,col147615
47616,col147616
47617,col147617
47618,col147618
47619,col147619
47620,col147620
47621,col147621
47622,col147622
47623,col147623
47624,col147624
47625,col147625
47626,col147626
47627,col147627
47628,col147628
47629,col147629
47630,col147630
47631,col147631
47632,col147632
47633,col147633
47634,col147634
47635,col147635
47636,col147636
47637,col147637
47638,col147638
47639,col147639
47640,col147640
47641,col147641
47642,col147642
47643,col147643
47644,col147644
47645,col147645
47646,col147646
47647,col147647
47648,col147648
47649,col147649
47650,col147650
47651,col147651
47652,col147652
47653,col147653
47654,col147654
47655,col147655
47656,col147656
47657,col147657
47658,col147658
47659,col147659
47660,col147660
47661,col147661
47662,col147662
47663,col147663
47664,col147664
47665,col147665
47666,col147666
47667,col147667
47668,col147668
47669,col147669
47670,col147670
47671,col147671
47672,col147672
47673,col147673
47674,col147674
47675,col147675
47676,col147676
47677,col147677
47678,col147678
47679,col147679
47680,col147680
47681,col147681
47682,col147682
47683,col147683
47684,col147684
47685,col147685
47686,col147686
47687,col147687
47688,col147688
47689,col147689
47690,col147690
47691,col147691
47692,col147692
47693,col147693
47694,col147694
47695,col147695
47696,col147696
47697,col147697
47698,col147698
47699,col147699
47700,col147700
47701,col147701
47702,col147702
47703,col147703
47704,col147704
47705,col147705
47706,col147706
47707,col147707
47708,col147708
47709,col147709
47710,col147710
47711,col147711
47712,col147712
47713,col147713
47714,col147714
47715,col147715
47716,col147716
47717,col147717
47718,col147718
47719,col147719
47720,col147720
47721,col147721
47722,col147722
47723,col147723
47724,col147724
47725,col147725
47726,col147726
47727,col147727
47728,col147728
47729,col147729
47730,col147730
47731,col147731
47732,col147732
47733,col147733
47734,col147734
47735,col147735
47736,col147736
47737,col147737
47738,col147738
47739,col147739
47740,col147740
47741,col147741
47742,col147742
47743,col147743
47744,col147744
47745,col147745
47746,col147746
47747,col147747
47748,col147748
47749,col147749
47750,col147750
47751,col147751
47752,col147752
47753,col147753
47754,col147754
47755,col147755
47756,col147756
47757,col147757
47758,col147758
47759,col147759
47760,col147760
47761,col147761
47762,col147762
47763,col147763
47764,col147764
47765,col147765
47766,col147766
47767,col147767
47768,col147768
47769,col147769
47770,col147770
47771,col147771
47772,col147772
47773,col147773
47774,col147774
47775,col147775
47776,col147776
47777,col147777
47778,col147778
47779,col147779
47780,col147780
47781,col147781
47782,col147782
47783,col147783
47784,col147784
47785,col147785
47786,col147786
47787,col147787
47788,col147788
47789,col147789
47790,col147790
47791,col147791
47792,col147792
47793,col147793
47794,col147794
47795,col147795
47796,col147796
47797,col147797
47798,col147798
47799,col147799
47800,col147800
47801,col147801
47802,col147802
47803,col147803
47804,col147804
47805,col147805
47806,col147806
47807,col147807
47808,col147808
47809,col147809
47810,col147810
47811,col147811
47812,col147812
47813,col147813
47814,col147814
47815,col147815
47816,col147816
47817,col147817
47818,col147818
47819,col147819
47820,col147820
47821,col147821
47822,col147822
47823,col147823
47824,col147824
47825,col147825
47826,col147826
47827,col147827
47828,col147828
47829,col147829
47830,col147830
47831,col147831
47832,col147832
47833,col147833
47834,col147834
47835,col147835
47836,col147836
47837,col147837
47838,col147838
47839,col147839
47840,col147840
47841,col147841
47842,col147842
47843,col147843
47844,col147844
47845,col147845
47846,col147846
47847,col147847
47848,col147848
47849,col147849
47850,col147850
47851,col147851
47852,col147852
47853,col147853
47854,col147854
47855,col147855
47856,col147856
47857,col147857
47858,col147858
47859,col147859
47860,col147860
47861,col147861
47862,col147862
47863,col147863
47864,col147864
47865,col147865
47866,col147866
47867,col147867
47868,col147868
47869,col147869
47870,col147870
47871,col147871
47872,col147872
47873,col147873
47874,col147874
47875,col147875
47876,col147876
47877,col147877
47878,col147878
47879,col147879
47880,col147880
47881,col147881
47882,col147882
47883,col147883
47884,col147884
47885,col147885
47886,col147886
47887,col147887
47888,col147888
47889,col147889
47890,col147890
47891,col147891
47892,col147892
47893,col147893
47894,col147894
47895,col147895
47896,col147896
47897,col147897
47898,col147898
47899,col147899
47900,col147900
47901,col147901
47902,col147902
47903,col147903
47904,col147904
47905,col147905
47906,col147906
47907,col147907
47908,col147908
47909,col147909
47910,col147910
47911,col147911
47912,col147912
47913,col147913
47914,col147914
47915,col147915
47916,col147916
47917,col147917
47918,col147918
47919,col147919
47920,col147920
47921,col147921
47922,col147922
47923,col147923
47924,col147924
47925,col147925
47926,col147926
47927,col147927
47928,col147928
47929,col147929
47930,col147930
47931,col147931
47932,col147932
47933,col147933
47934,col147934
47935,col147935
47936,col147936
47937,col147937
47938,col147938
47939,col147939
47940,col147940
47941,col147941
47942,col147942
47943,col147943
47944,col147944
47945,col147945
47946,col147946
47947,col147947
47948,col147948
47949,col147949
47950,col147950
47951,col147951
47952,col147952
47953,col147953
47954,col147954
47955,col147955
47956,col147956
47957,col147957
47958,col147958
47959,col147959
47960,col147960
47961,col147961
47962,col147962
47963,col147963
47964,col147964
47965,col147965
47966,col147966
47967,col147967
47968,col147968
47969,col147969
47970,col147970
47971,col147971
47972,col147972
47973,col147973
47974,col147974
47975,col147975
47976,col147976
47977,col147977
47978,col147978
47979,col147979
47980,col147980
47981,col147981
47982,col147982
47983,col147983
47984,col147984
47985,col147985
47986,col147986
47987,col147987
47988,col147988
47989,col147989
47990,col147990
47991,col147991
47992,col147992
47993,col147993
47994,col147994
47995,col147995
47996,col147996
47997,col147997
47998,col147998
47999,col147999
48000,col148000
48001,col148001
48002,col148002
48003,col148003
48004,col148004
48005,col148005
48006,col148006
48007,col148007
48008,col148008
48009,col148009
48010,col148010
48011,col148011
48012,col148012
48013,col148013
48014,col148014
48015,col148015
48016,col148016
48017,col148017
48018,col148018
48019,col148019
48020,col148020
48021,col148021
48022,col148022
48023,col148023
48024,col148024
48025,col148025
48026,col148026
48027,col148027
48028,col148028
48029,col148029
48030,col148030
48031,col148031
48032,col148032
48033,col148033
48034,col148034
48035,col148035
48036,col148036
48037,col148037
48038,col148038
48039,col148039
48040,col148040
48041,col148041
48042,col148042
48043,col148043
48044,col148044
48045,col148045
48046,col148046
48047,col148047
48048,col148048
48049,col148049
48050,col148050
48051,col148051
48052,col148052
48053,col148053
48054,col148054
48055,col148055
48056,col148056
48057,col148057
48058,col148058
48059,col148059
48060,col148060
48061,col148061
48062,col148062
48063,col148063
48064,col148064
48065,col148065
48066,col148066
48067,col148067
48068,col148068
48069,col148069
48070,col148070
48071,col148071
48072,col148072
48073,col148073
48074,col148074
48075,col148075
48076,col148076
48077,col148077
48078,col148078
48079,col148079
48080,col148080
48081,col148081
48082,col148082
48083,col148083
48084,col148084
48085,col148085
48086,col148086
48087,col148087
48088,col148088
48089,col148089
48090,col148090
48091,col148091
48092,col148092
48093,col148093
48094,col148094
48095,col148095
48096,col148096
48097,col148097
48098,col148098
48099,col148099
48100,col148100
48101,col148101
48102,col148102
48103,col148103
48104,col148104
